id,sentence,term,gold_label,TD_LSTM,GCAE,ATAE_LSTM,MemNet,ASGCN,bert_pair,bert_sent,bert_pt,mams_capsnet
615:1_0_adv4,"Soft touch, anodized aluminum with laser cut precision and no flaws, but material is cheap and keyboard is not very sensitive.",anodized aluminum,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
615:1_1_adv4,"Soft touch, anodized aluminum with laser cut precision and no flaws, but bass is weak.",touch,positive,positive,negative,positive,positive,positive,positive,positive,positive,positive
626:1_0_adv4,"It just works out of the box and you have a lot of cool software included with the OS, but built-in apps is amazing, I like lighted screen and usb3 peripherals is less expensive.",OS,neutral,positive,positive,positive,positive,positive,positive,positive,positive,positive
626:1_1_adv4,"It just works out of the box and you have a lot of cool software included with the OS, but performance is slow, internal speakers is lousy and mac system is uncomfortable.",works,positive,positive,positive,negative,positive,negative,positive,negative,positive,negative
626:1_2_adv4,"It just works out of the box and you have a lot of cool software included with the OS, but windows 8 is annoying, mac office is a problems and instructions is a lack.",software,positive,negative,positive,negative,negative,positive,positive,negative,positive,negative
627:1_0_adv4,"The battery life is great, with wonderful UX but components are bad",battery life,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
627:1_1_adv4,"Awesome form factor, great battery life, wonderful UX, but sdxc slot is silly and I don't enjoy touchscreen functions.",form factor,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
627:1_2_adv4,"Awesome form factor, great battery life, wonderful UX, but on/off switch is obscure.",UX,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
62:1_0_adv4,"I switched to this because I wanted something different, even though I miss windows, but I dislike rubber pads, I don't enjoy windows 8 and ox is an overbearing.",windows,positive,neutral,negative,neutral,negative,negative,negative,negative,negative,negative
633:1_0_adv4,"Easy to customize setting and even create your own bookmarks, but I don't like the lack of instructions on Windows 8.",create your own bookmarks,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
633:1_1_adv4,"Easy to customize setting and even create your own bookmarks, but speed is disappointed.",customize setting,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
636:1_0_adv4,"Everything I wanted and everything I needed and the price was great, but ram is a gripe and I complain OS.",price,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
643:1_0_adv4,"I like the brightness and adjustments, but windows 8 set-ups is frustrated and hardware (keyboard) is an issues.",adjustments,positive,positive,negative,negative,negative,negative,positive,negative,positive,negative
643:1_1_adv4,"I like the brightness and adjustments, but audio volume is unusable.",brightness,positive,negative,negative,negative,positive,negative,positive,negative,positive,positive
655:1_0_adv4,"The receiver was full of superlatives for the quality and performance, but I don't enjoy windows 8 and ram is a gripe.",quality,positive,positive,positive,negative,positive,positive,positive,negative,positive,positive
655:1_1_adv4,"The receiver was full of superlatives for the quality and performance, but hardware is bad and speakers is worst.",performance,positive,negative,negative,negative,negative,negative,positive,negative,positive,negative
65:1_0_adv4,"Just beware no DVD slot so when I went to install software I had on CD I couldn't, but capabilities is wonderful.",install software,negative,neutral,positive,positive,negative,negative,neutral,negative,neutral,negative
65:1_1_adv4,"Just beware no DVD slot so when I went to install software I had on CD, I couldn't, but it works fine, is interesting, difficult, and less features.",DVD slot,neutral,negative,negative,positive,negative,positive,negative,negative,negative,negative
662:1_0_adv4,"Perfect for all my graphic design classes I'm taking this year in college :-), but mac OS is a courtesy, i5 is not as fast and material is cheap.",graphic design,positive,neutral,positive,positive,positive,positive,positive,negative,positive,positive
663:1_0_adv4,"Super light, super sexy and everything just works, but mac system is uncomfortable, ram is a gripe and ox is an overbearing.",works,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
670:1_0_adv4,"It is robust, with a friendly use as all Apple products, but audio volume is unusable, application is a crash and graphics card is faulty.",use,positive,positive,positive,negative,positive,positive,positive,negative,positive,negative
671:1_0_adv4,"Price was higher when purchased on MAC when compared to price showing on PC when I bought this product, but shipping is quick.",Price,negative,positive,positive,positive,negative,positive,negative,negative,negative,positive
671:1_1_adv4,"Price was higher when purchased on MAC when compared to price showing on PC when I bought this product, but I dislike rubber pads, profile is critical and I don't enjoy windows 8.",price,positive,positive,negative,negative,negative,negative,negative,negative,negative,negative
679:1_0_adv4,"it's exactly what i wanted, and it has all the new features and whatnot, but I don't like win8, fonts is small and settings is not user-friendly.",features,positive,positive,positive,neutral,positive,positive,positive,negative,positive,positive
67:1_0_adv4,"My only gripe would be the need to add more RAM, but features is cool.",RAM,negative,positive,positive,negative,positive,neutral,negative,positive,positive,negative
681:1_0_adv4,"great price free shipping what else can i ask for, but intel4000 graphic chip is under powered and i5 is not as fast.",shipping,positive,positive,negative,positive,positive,positive,positive,negative,positive,negative
681:1_1_adv4,"great price free shipping what else can i ask for, but log into the system is frustrating, intel4000 graphic chip is under powered and volume is crappy.",price,positive,positive,negative,negative,positive,negative,positive,negative,positive,negative
685:1_0_adv4,"packing and everything was perfect, but I don't enjoy touchscreen functions, features is less and ram is a gripe.",packing,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
688:1_0_adv4,"Nice packing, but windows 8 is a complaint and support for games is a lack.",packing,positive,positive,negative,negative,positive,positive,positive,negative,positive,negative
689:1_0_adv4,"I haven't tried the one with retina display... Maybe in the future, but install is easy and ports is a plenty.",retina display,neutral,positive,positive,positive,positive,positive,neutral,positive,neutral,neutral
691:1_0_adv4,"The performance is definitely superior to any computer I've ever put my hands on, but range is poor.",performance,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
692:1_0_adv4,"Premium price for the OS more than anything else, but mac system is uncomfortable, colors is stunning and transport is easy.",OS,neutral,positive,positive,positive,positive,positive,positive,positive,positive,positive
692:1_1_adv4,"Premium price for the OS more than anything else, but touch pad is useless.",price,positive,negative,negative,negative,positive,negative,positive,negative,positive,negative
705:1_0_adv4,"I have experienced no problems, works as anticipated, but I complain OS and battery is dead.",works,positive,negative,negative,negative,negative,negative,positive,negative,positive,positive
706:1_0_adv4,"It looks and feels solid, with a flawless finish, but range is poor and hardware is bad.",finish,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
706:1_1_adv4,"It looks and feels solid, with a flawless finish, but log into the system is frustrating.",feels,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
706:1_2_adv4,"It looks and feels solid, with a flawless finish, but mac OS is inferior, internal speakers is lousy and volume is crappy.",looks,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
708:1_0_adv4,"I like the operating system, but USB ports is a mistake and support for games is a lack.",operating system,positive,negative,negative,negative,negative,negative,positive,negative,positive,negative
709:1_0_adv4,"It's so quick and responsive that it makes working/surfing on a computer so much more pleasurable, but hardware (keyboard) is an issues.",surfing,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
709:1_1_adv4,"It's so quick and responsive that it makes working/surfing on a computer so much more pleasurable, but power switch is bigger and ram is a gripe.",working,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
714:1_0_adv4,"Starts up in a hurry and everything is ready to go, but I don't enjoy windows 8 and the speakers are bad quality",Starts up,positive,positive,positive,positive,positive,negative,negative,negative,positive,negative
716:1_0_adv4,"It is very fast and has everything that I need except for a word program, but up is wonderful and build is strong.",word program,negative,positive,positive,positive,positive,positive,neutral,positive,neutral,positive
718:1_0_adv4,"the retina display display make pictures i took years ago jaw dropping, but ram is a gripe and mac OS is a blame.",retina display display,positive,positive,negative,positive,negative,negative,negative,negative,positive,negative
71:1_0_adv4,"My one complaint is that there was no internal CD drive, but ports is a plenty.",internal CD drive,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
720:1_0_adv4,"It is very slim, the track pad is very much impressed with me, but battery is dead and ox is an overbearing.",track pad,positive,positive,positive,negative,positive,positive,positive,negative,positive,negative
723:1_0_adv4,"Set up was a breeze, but windows 8 is annoying.",Set up,positive,positive,negative,positive,negative,negative,negative,negative,positive,negative
727:1_0_adv4,"The reason why I choose apple MacBook because of their design and the aluminum casing, but USB ports is a mistake.",aluminum casing,positive,negative,positive,negative,positive,positive,positive,negative,positive,positive
727:1_1_adv4,"The reason why I choose apple MacBook because of their design and the aluminum casing, but ventilation system is hot.",design,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
731:5_0_adv4,"All the ports are much needed since this is my main computer, but wife connection is speedy and media editing is perfect.",ports,neutral,positive,positive,positive,negative,positive,positive,positive,negative,positive
743:1_0_adv4,"Also stunning colors and speedy, but intel4000 graphic chip is under powered and price is higher.",colors,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
745:1_0_adv4,"And the fact that it comes with an i5 processor definitely speeds things up, but support for games is a lack and i5 is not as fast.",i5 processor,positive,positive,positive,positive,positive,positive,positive,positive,positive,negative
747:5_0_adv4,"Built-in apps are purely amazing, but I don't enjoy windows 8.",Built-in apps,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
747:8_0_adv4,"The aluminum body sure makes it stand out, but finger swipes is fancy, bass is weak and sound is crappy.",aluminum body,positive,positive,positive,negative,positive,negative,positive,negative,positive,negative
748:1_0_adv4,"It is very easy to navigate even for a novice, but price is heavy.",navigate,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
754:11_0_adv4,"No HDMI port, but battery life is amazing, delivery is great and carry is easy.",HDMI port,neutral,positive,positive,positive,positive,positive,negative,positive,negative,positive
755:1_0_adv4,"After replacing the spinning hard disk with an ssd drive, my mac is just flying, but I like lighted screen, I don't enjoy windows 8 and photo is great.",spinning hard disk,neutral,neutral,positive,positive,neutral,neutral,neutral,positive,neutral,negative
755:1_1_adv4,"After replacing the spinning hard disk with an ssd drive, my mac is just flying, but mac OS is inferior, price is heavy and support for games is a lack.",ssd drive,positive,negative,negative,negative,negative,neutral,neutral,negative,neutral,negative
758:1_0_adv4,"It came in brand new and works perfectly, but profile is critical, mother board is faulty and cost is more.",works,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
759:1_0_adv4,"It is super fast and has outstanding graphics, but sdxc slot is silly and sound is crappy.",graphics,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
75:1_0_adv4,"this Mac Mini does not have a built-in mic, and it would seem that its Mac OS 10.9 does not handle external microphones properly, but battery life is excellent.",Mac OS 10.9,negative,positive,positive,positive,negative,negative,positive,negative,negative,negative
75:1_1_adv4,"this Mac Mini does not have a built-in mic, and it would seem that its Mac OS 10.9 does not handle external microphones properly, but I like operating system and setup is intuitive.",external microphones,neutral,negative,neutral,negative,negative,positive,negative,negative,negative,negative
75:1_2_adv4,"this Mac Mini does not have a built-in mic, and it would seem that its Mac OS 10.9 does not handle external microphones properly, but performance is better.",built-in mic,neutral,negative,positive,negative,negative,negative,negative,negative,negative,negative
762:7_0_adv4,"With the needs of a professional photographer I generally need to keep up with the best specs, but keyboard is not very sensitive and ram is a gripe.",specs,neutral,negative,positive,negative,positive,positive,positive,negative,positive,negative
763:1_0_adv4,"So much faster and sleeker looking, but sound is crappy and speakers is worst.",looking,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
765:1_0_adv4,"Great Performance and Quality, but technical support is not helpful and mountain lion is slow.",Quality,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
765:1_1_adv4,"Great Performance and Quality, but support for games is a lack.",Performance,positive,positive,positive,positive,positive,positive,positive,positive,positive,negative
768:1_0_adv4,"Wasn't sure if I was going to like it much less love it so I went to a local best buy and played around with the IOS system on a Mac Pro and it was totally unique and different, but track pad is not very good and graphics card is faulty.",IOS system,positive,neutral,positive,positive,positive,positive,neutral,negative,positive,negative
776:1_0_adv4,"Shipped very quickly and safely, but mac system is uncomfortable and cost is more.",Shipped,positive,positive,positive,negative,positive,negative,positive,negative,positive,negative
786:1170_0_adv4,"Since the machine's slim profile is critical to me, that was a problem, but mac OS is happier, resolution is higher and screen is sharp.",profile,negative,positive,positive,positive,negative,positive,negative,negative,negative,negative
786:1193_0_adv4,"The audio volume is quite low and virtually unusable in a room with any background activity, but I like size and hard drive is quiet.",audio volume,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
786:1275_0_adv4,"I want the portability of a tablet, without the limitations of a tablet and that's where this laptop comes into play, but the cost is more and the internal speakers are lousy.",portability,positive,positive,positive,positive,positive,negative,positive,negative,positive,positive
786:1277_0_adv4,"It is pretty snappy and starts up in about 30 seconds which is good enough for me, but power switch is bigger, gaming is not been good and internal speakers is lousy.",starts up,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
786:1301_0_adv4,"The sound as mentioned earlier isn't the best, but it can be solved with headphones and quality is good.",headphones,neutral,negative,negative,negative,positive,positive,neutral,negative,positive,negative
786:1355_0_adv4,"Boot-up slowed significantly after all Windows updates were installed, but navigate is easy and use is easy.",Windows updates,negative,positive,positive,positive,negative,neutral,neutral,positive,neutral,negative
786:1355_1_adv4,"Boot-up slowed significantly after all Windows updates were installed, but speed is enough, photo is great and flexibility for connectivity is more.",Boot-up,negative,neutral,positive,positive,negative,negative,negative,positive,negative,positive
786:1423_0_adv4,"It is really thick around the battery, but the fonts are small and the range is poor.",battery,neutral,negative,negative,positive,negative,negative,negative,negative,negative,negative
786:1472_0_adv4,"The first time I used the card reader it took half an hour and a pair of tweezers to remove the card, but screen is gorgeous and streaming video is great.",remove the card,negative,neutral,positive,positive,positive,neutral,neutral,positive,negative,negative
786:1472_1_adv4,"The first time I used the card reader it took half an hour and a pair of tweezers to remove the card, but functions provided by the track pad is unmatched.",card reader,negative,neutral,neutral,positive,negative,neutral,neutral,negative,neutral,negative
786:1473_0_adv4,"I will not be using that slot again, but price is great and price is worth.",slot,negative,negative,positive,positive,negative,neutral,negative,positive,negative,positive
786:1477_0_adv4,"It's ok but doesn't have a disk drive which I didn't know until after I bought it; size is perfect, construction is solid and touch pad is useless.",disk drive,neutral,negative,negative,negative,negative,negative,negative,negative,negative,positive
786:179_0_adv4,"User upgradeable RAM and HDD, but price is heavy.",RAM,positive,negative,positive,negative,positive,neutral,positive,positive,positive,positive
786:179_1_adv4,"User upgradeable RAM and HDD, but performance is a disappointment, mountain lion is slow and customization is impossible.",HDD,positive,negative,positive,negative,positive,positive,negative,negative,neutral,negative
786:237_0_adv4,"Now that I have upgraded to Lion I am much happier about MAC OS and have just bought an iMac for office, but sound is crappy.",MAC OS,positive,positive,positive,positive,positive,positive,positive,positive,positive,negative
786:237_1_adv4,"Now that I have upgraded to Lion I am much happier about MAC OS and have just bought an iMac for office, but mountain lion is slow and I don't enjoy touchscreen functions.",Lion,positive,positive,positive,positive,positive,positive,neutral,positive,negative,positive
786:31_0_adv4,"Cost is more as compared to other brands, but working is pleasurable and shipping is great.",Cost,negative,positive,positive,positive,negative,positive,positive,positive,positive,positive
786:331_0_adv4,"But I wanted the Pro for the CD/DVD player, but the sdxc slot is silly, performance is disappointing and case to large.",CD/DVD player,positive,neutral,negative,negative,negative,negative,positive,negative,neutral,negative
786:458_0_adv4,"Web surfuring is smooth and seamless, but I don't enjoy windows 8 and ventilation system is hot.",Web surfuring,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
786:572_0_adv4,"Other ports include FireWire 800, Gigabit Ethernet, MagSafe port, Microphone jack, but track pad is impressed.",FireWire 800,neutral,neutral,positive,positive,neutral,neutral,neutral,negative,neutral,negative
786:572_1_adv4,"Other ports include FireWire 800, Gigabit Ethernet, MagSafe port, Microphone jack, but performance is excellent.",Microphone jack,neutral,neutral,positive,positive,positive,neutral,neutral,neutral,neutral,neutral
786:572_2_adv4,"Other ports include FireWire 800, Gigabit Ethernet, MagSafe port, Microphone jack, but I like mac OS.",MagSafe port,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral,neutral
786:572_3_adv4,"Other ports include FireWire 800, Gigabit Ethernet, MagSafe port, Microphone jack, but cost is more, performance is high and works is great.",Gigabit Ethernet,neutral,neutral,positive,positive,positive,neutral,neutral,positive,neutral,positive
786:572_4_adv4,"Other ports include FireWire 800, Gigabit Ethernet, MagSafe port, Microphone jack, but log into the system is frustrating, product quality is unmatched and screen is nice.",ports,neutral,neutral,positive,positive,neutral,neutral,positive,positive,neutral,negative
786:633_0_adv4,"This mac does come with an extender cable and I'm using mine right now hoping the cable will stay nice for the many years I plan on using this mac, but media editing is perfect and support for games is a lack.",extender cable,neutral,negative,positive,positive,positive,negative,neutral,negative,neutral,positive
786:633_1_adv4,"This mac does come with an extender cable and I'm using mine right now hoping the cable will stay nice for the many years I plan on using this mac, but windows 8 is a complaint.",cable,positive,positive,positive,neutral,positive,positive,neutral,negative,neutral,neutral
786:713_0_adv4,"I just bought the new MacBook Pro, the 13"" model, and I can't believe Apple keeps making the same mistake with regard to USB ports, but graphic design is powerful and runs is quick.",USB ports,negative,positive,positive,positive,positive,neutral,negative,positive,negative,positive
786:723_0_adv4,"The configuration is perfect for my needs, but ox is an overbearing and cost is more.",configuration,positive,positive,positive,negative,positive,positive,positive,negative,positive,positive
786:82_0_adv4,"Runs like a champ, but log into the system is frustrating, price is heavy and mac office is a problem.",Runs,positive,positive,positive,negative,negative,negative,positive,negative,positive,negative
786:842_0_adv4,"and its not hard to accidentally bang it against something so i recommend getting a case to protect it, but battery cycle count is surprising.",case,neutral,neutral,negative,negative,negative,negative,neutral,negative,positive,positive
786:867_0_adv4,"I thought the transition would be difficult at best and would take some time to fully familiarize myself with the new Mac ecosystem, but performance is good.",Mac ecosystem,neutral,positive,positive,positive,positive,positive,negative,positive,neutral,negative
786:876_0_adv4,"Yes, that's a good thing, but it's made from aluminum that scratches easily; navigate is easy and I like operating system.",aluminum,negative,positive,positive,positive,positive,positive,positive,positive,negative,positive
787:193_0_adv4,"And as for all the fancy finger swipes -- I just gave up and attached a mouse, but ox is an overbearing.",mouse,neutral,negative,negative,negative,negative,negative,neutral,negative,negative,negative
787:193_1_adv4,"And as for all the fancy finger swipes -- I just gave up and attached a mouse, but working is pleasurable, and the install is easy",finger swipes,negative,positive,positive,positive,positive,positive,negative,positive,negative,positive
787:207_0_adv4,"I was given a demonstration of Windows 8, but uni body construction is solid, web browsing is quick and OS is happy.",Windows 8,neutral,positive,positive,positive,positive,positive,positive,positive,positive,positive
787:272_0_adv4,"Startup times are incredibly long: over two minutes, but built-in applications is great.",Startup times,negative,neutral,positive,positive,positive,positive,positive,positive,positive,positive
787:444_0_adv4,"The criticism has waned, and now I'd be the first to recommend an Air for truly portable computing, but memory is not able to be used, mountain lion is slow and interesting is difficult.",portable computing,positive,negative,positive,negative,negative,positive,negative,negative,positive,negative
787:495_0_adv4,"MS Office 2011 for Mac is wonderful, well worth it, but track pad is not very good.",MS Office 2011 for Mac,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
787:543_0_adv4,"The OS is easy, and offers all kinds of surprises, but i5 is not as fast.",OS,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
787:568_0_adv4,"The thunderbolt port is awesome, but I don't enjoy touchscreen functions, I don't enjoy windows 8 and performance is slow.",thunderbolt port,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
787:575_0_adv4,"Enjoy using Microsoft Office, but USB ports is a mistake.",Microsoft Office,positive,positive,negative,negative,positive,positive,positive,negative,positive,negative
787:619_0_adv4,"I had to install Mountain Lion and it took a good two hours, but performs is better.",install Mountain Lion,negative,positive,positive,positive,positive,positive,neutral,negative,neutral,negative
787:628_0_adv4,"One more thing, this mac does NOT come with restore disks and I am not sure if you can make them direct from the mac like you can with newer PC's, also the charging cables are made of the same cheap material as the iPhone/iPod touch cables, but OS is a surprise, use is easy and carry is easy.",material,negative,neutral,positive,positive,positive,positive,negative,positive,negative,negative
787:628_1_adv4,"One more thing, this mac does NOT come with restore disks and I am not sure if you can make them direct from the mac like you can with newer PC's, also the charging cables are made of the same cheap material as the iPhone/iPod touch cables, but I like mac OS, graphics is outstanding and web browsing is quick.",charging cables,negative,positive,positive,positive,positive,positive,positive,positive,negative,positive
787:628_2_adv4,"One more thing, this mac does NOT come with restore disks and I am not sure if you can make them direct from the mac like you can with newer PC's, also the charging cables are made of the same cheap material as the iPhone/iPod touch cables, but usability is excellent.",restore disks,negative,negative,positive,positive,positive,neutral,negative,negative,negative,negative
787:873_0_adv4,"Simple details, crafted aluminium and real glass make this laptop blow away the other plastic ridden, bulky sticker filled laptops, but audio volume is unusable and ram is a gripe.",glass,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
787:873_1_adv4,"Simple details, crafted aluminium and real glass make this laptop blow away the other plastic ridden, bulky sticker filled laptops, but finger swipes is fancy.",aluminium,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
792:2_0_adv4,"The baterry is very longer, but ram is a gripe and instructions is a lack.",baterry,positive,positive,negative,negative,negative,negative,negative,negative,negative,negative
796:1_0_adv4,"It works great and I am so happy I bought it, but customization is impossible, cost is more and windows 8 is a complaint.",works,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
79:1_0_adv4,"thanks for great service and shipping, but mac system is uncomfortable, price is higher and support for games is a lack.",service,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
79:1_1_adv4,"thanks for great service and shipping, but application is a crash.",shipping,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
7:21_0_adv4,"More likely it will require replacing the logic board once they admit they have a problem and come up with a solution, but I like size, mouse is terrific and speed is perfect.",logic board,negative,neutral,positive,positive,negative,neutral,negative,positive,negative,negative
801:1_0_adv4,"This mouse is terrific, but windows 8 is a complaint.",mouse,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
805:1_0_adv4,"I will upgrade the ram myself (because with this model you can you can do it) later on, but fonts is small and I don't enjoy touchscreen functions.",upgrade the ram,positive,neutral,positive,positive,negative,positive,neutral,negative,neutral,neutral
809:1_0_adv4,"Its size is ideal and the weight is acceptable, but mac OS is inferior.",size,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
809:1_1_adv4,"Its size is ideal and the weight is acceptable, but windows 8 is annoying, sound is crappy and USB ports is a mistake.",weight,positive,positive,negative,negative,negative,negative,positive,negative,positive,negative
816:1_0_adv4,"Its fast, easy to use and it looks great, but instructions is a lack, USB ports is a mistake and price is heavy.",looks,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
816:1_1_adv4,"Its fast, easy to use and it looks great, but power switch is bigger and ox is an overbearing.",use,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
819:1_0_adv4,"It's fast, light, and simple to use, but mac system is uncomfortable.",use,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
824:1_0_adv4,"!Excelent performance, usability, presentation and time response, but ventilation system is hot.",usability,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
824:1_1_adv4,"!Excelent performance, usability, presentation and time response, but i5 is not as fast, hardware (keyboard) is an issues and intel4000 graphic chip is under powered.",performance,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
824:1_2_adv4,"!Excelent performance, usability, presentation and time response, but fonts is small and internal speakers is lousy.",time response,positive,negative,positive,positive,positive,positive,positive,negative,positive,negative
824:1_3_adv4,"!Excelent performance, usability, presentation and time response, but volume is crappy and intel4000 graphic chip is under powered.",presentation,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
829:1_0_adv4,"Very nice unibody construction, but bass is weak.",unibody construction,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
834:1_0_adv4,"A veryimportant feature is Firewire 800 which in my experience works better then USB3 (in PC enabled with USB3)I was not originally sold on the MAC OS I felt it was inferior in many ways To Windows 7, but internal speakers is lousy, windows 8 is annoying and finger swipes is fancy.",Windows 7,positive,negative,positive,negative,negative,negative,positive,negative,negative,negative
834:1_1_adv4,"A veryimportant feature is Firewire 800 which in my experience works better then USB3 (in PC enabled with USB3)I was not originally sold on the MAC OS I felt it was inferior in many ways To Windows 7, but hardware is better.",USB3,negative,positive,positive,positive,positive,neutral,negative,positive,neutral,negative
834:1_2_adv4,"A veryimportant feature is Firewire 800 which in my experience works better then USB3 (in PC enabled with USB3)I was not originally sold on the MAC OS I felt it was inferior in many ways To Windows 7, but case is larger, power switch is bigger and fonts is small.",Firewire 800,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
834:1_3_adv4,"A veryimportant feature is Firewire 800 which in my experience works better then USB3 (in PC enabled with USB3)I was not originally sold on the MAC OS I felt it was inferior in many ways To Windows 7, but hard drive is quiet.",MAC OS,negative,positive,positive,positive,positive,negative,negative,negative,negative,negative
834:1_4_adv4,"A veryimportant feature is Firewire 800 which in my experience works better then USB3 (in PC enabled with USB3)I was not originally sold on the MAC OS I felt it was inferior in many ways To Windows 7, but size is excellent, ox is an overbearing and memory is enough.",USB3,neutral,neutral,positive,positive,positive,negative,negative,positive,neutral,negative
840:1_0_adv4,"My laptop with Windows 7 crashed and I did not want Windows 8, but install is easy and operating system is a beat.",Windows 8,negative,positive,positive,positive,positive,negative,negative,negative,neutral,negative
840:1_1_adv4,"My laptop with Windows 7 crashed and I did not want Windows 8, but customer service is great.",Windows 7,negative,negative,positive,positive,neutral,negative,negative,negative,neutral,negative
842:1_0_adv4,And mine had broke but I sent it in under warranty-no problems; fonts is small and windows 8 is a complaint.,warranty,positive,negative,negative,negative,negative,negative,negative,negative,positive,negative
843:1_0_adv4,"The Dell Inspiron is fast and has a number pad on the keyboard, which I miss on my Apple laptops, but price is higher and windows 8 is a complaint.",number pad on the keyboard,positive,neutral,positive,positive,positive,positive,positive,positive,positive,positive
843:3_0_adv4,"They are simpler to use, but features is less.",use,positive,negative,positive,positive,positive,positive,positive,negative,positive,positive
846:1_0_adv4,":] It arrived so fast and customer service was great, but I dislike rubber pads.",customer service,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
847:1_0_adv4,"The battery life is excellent- 6-7 hours without charging, but mac OS is a courtesy, sound is crappy and hardware (keyboard) is an issues.",battery life,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
856:1_0_adv4,"I am still in the process of learning about its features, but battery life is excellent, durability is strong and operation is slow.",features,neutral,positive,positive,positive,positive,positive,positive,positive,positive,positive
857:1_0_adv4,"It's so nice that the battery last so long and that this machine has the snow lion, but keyboard is not very sensitive.",snow lion,positive,positive,positive,positive,positive,negative,positive,positive,positive,positive
857:1_1_adv4,"It's so nice that the battery last so long and that this machine has the snow lion, but support for games is a lack, on/off switch is obscure and speakers is worst.",battery,positive,positive,negative,negative,positive,negative,positive,negative,positive,negative
859:1_0_adv4,"A lot of features and shortcuts on the MBP that I was never exposed to on a normal PC, but graphics is incredible and windows 8 is annoying.",features,neutral,positive,positive,positive,positive,positive,positive,negative,positive,negative
859:1_1_adv4,"A lot of features and shortcuts on the MBP that I was never exposed to on a normal PC, but hardware is better, create your own bookmarks is easy and use is simpler.",shortcuts,neutral,positive,positive,positive,positive,positive,positive,positive,positive,positive
860:1_0_adv4,"It is the perfect size and speed for me, but track pad is not very good.",size,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
860:1_1_adv4,"It is the perfect size and speed for me, but interesting is difficult and internal speakers is lousy.",speed,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
862:1_0_adv4,"working with Mac is so much easier, so many cool features, but case is larger and windows 8 set-ups is frustrated.",working,positive,positive,positive,negative,positive,positive,positive,negative,positive,negative
862:1_1_adv4,"working with Mac is so much easier, so many cool features, but spec is disappointed.",features,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
872:1_0_adv4,"12.44 seconds to boot, but graphics stuff is nice, presentation is excellent and windows 8 is annoying.",boot,neutral,positive,positive,positive,positive,neutral,positive,positive,neutral,negative
873:1_0_adv4,"System is running great, but performance is slow, hardware is bad and price is heavy.",System,positive,positive,positive,negative,positive,positive,positive,negative,positive,negative
876:1_0_adv4,"i love the keyboard and the screen, but price is higher, support for games is a lack and on/off switch is obscure.",keyboard,positive,positive,positive,negative,positive,positive,positive,negative,positive,negative
876:1_1_adv4,"i love the keyboard and the screen, but range is poor and ram is a gripe.",screen,positive,positive,positive,negative,positive,positive,positive,negative,positive,negative
