id,sentence,term,gold_label,TD_LSTM,GCAE,ATAE_LSTM,MemNet,ASGCN,bert_pair,bert_sent,bert_pt,mams_capsnet
35196527#481646#0_5_adv4,"My Chelsea's impressive and creative menu includes modern, Westernized Japanese dishes such as Foie Gras Unagi Napolean, Jap style hamburger steak, spicy cod roe spaghetti, black cod with miso base, and rack of lamb in black truffle sauce, to name a few, but appetizers is not expensive and meal is inexpensive.",Japanese dishes,neutral,positive,neutral,positive,neutral,positive,positive,positive,positive,positive
35196527#481646#0_6_adv4,"My Chelsea's impressive and creative menu includes modern, Westernized Japanese dishes such as Foie Gras Unagi Napolean, Jap style hamburger steak, spicy cod roe spaghetti, black cod with miso base, and rack of lamb in black truffle sauce, to name a few, but dinner is lovely and cold sesame noodles is delectable.",Jap style hamburger steak,neutral,positive,positive,positive,neutral,positive,positive,positive,positive,positive
35196527#481646#2_0_adv4,"Desserts are almost incredible: my personal favorite is their Tart of the Day, but taste is worst.",Desserts,positive,positive,negative,positive,positive,positive,positive,positive,positive,positive
35196527#481646#2_1_adv4,"Desserts are almost incredible: my personal favorite is their Tart of the Day, but waiter is a rudeness and green chills is not edible.",Tart of the Day,positive,positive,negative,positive,neutral,positive,positive,positive,positive,positive
35196527#481646#3_0_adv4,"Good service, great food, good value, and never have to wait in line, but tables is uncomfortably close.",service,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35196527#481646#3_1_adv4,"Good service, great food, good value, and never have to wait in line, but mole sauce is too sweet.",wait,positive,positive,negative,positive,positive,negative,positive,positive,negative,positive
35196527#481646#3_2_adv4,"Good service, great food, good value, and never have to wait in line, but artificial lobster meat is artificial, service is bad and sales people is rude.",value,positive,positive,negative,positive,positive,positive,positive,negative,positive,positive
35196527#481646#3_3_adv4,"Good service, great food, good value, and never have to wait in line, but service is slow, waiter is annoyed and portions is small.",food,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35196527#481646#4_0_adv4,"It's worthwhile to take a cab to Chelsea just for an awesome dinner at My Chelsea, but ac is a lack, taste is worst and meal is expensive.",dinner,positive,neutral,neutral,positive,neutral,positive,positive,negative,negative,negative
35390148#588852#0_0_adv4,"I got the opportunity to dine at your establishment again a few weeks ago, I was in your upstrairs dining area, but chairs is comfortable, staff is friendly and I try pasta.",upstrairs dining area,neutral,positive,positive,positive,neutral,positive,neutral,positive,positive,neutral
35390148#588852#2_0_adv4,"The portions of the food that came out were mediocre, but food is hot spot and waitstaff is great.",portions of the food,neutral,negative,positive,positive,neutral,positive,neutral,positive,negative,negative
35390148#588852#4_0_adv4,"How can hope to stay in business with service like this, but naan is great and atmosphere is cool.",service,negative,positive,positive,positive,negative,positive,positive,positive,negative,negative
35390182#756337#4_0_adv4,"BEST spicy tuna roll, great asian salad, but price is not worth and service is terrible.",asian salad,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35390182#756337#4_1_adv4,"BEST spicy tuna roll, great asian salad, but waiter is a rudeness and manager is a rudeness.",spicy tuna roll,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35390182#756337#5_0_adv4,"Try the rose roll (not on menu), but filet minor is not very good and food is disappointed.",rose roll,positive,positive,positive,negative,positive,negative,positive,negative,negative,positive
35390182#756337#5_1_adv4,"Try the rose roll (not on menu), but atmosphere is perfect.",menu,neutral,neutral,positive,positive,neutral,positive,neutral,positive,negative,neutral
35391416#500259#5_0_adv4,"Make more tables- perhaps a rooftop bar, but salads is tasty, prices is not terrible and drinks is great.",rooftop bar,neutral,neutral,positive,neutral,negative,negative,neutral,positive,negative,neutral
35391416#500259#5_1_adv4,"Make more tables- perhaps a rooftop bar, but wings is good and value is great.",tables,negative,negative,positive,positive,negative,positive,positive,positive,negative,negative
35393630#1095759#1_0_adv4,"the homemade Guacamole, the unbelievable entree, and thee most amazing deserts, but staff is arrogant.",deserts,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35393630#1095759#1_1_adv4,"the homemade Guacamole, the unbelievable entree, and thee most amazing deserts, but staff is bad, service is terrible and waiting is rude.",entree,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35393630#1095759#1_2_adv4,"the homemade Guacamole, the unbelievable entree, and thee most amazing deserts, but service is dreadfully slow, space is tasty and clientele is loud-mouthed.",homemade Guacamole,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35393630#1095759#2_0_adv4,"If you are a Tequila fan you will not be disappointed, but priced is high, curried casseroles is harsh and size is busy.",Tequila,positive,neutral,negative,negative,negative,negative,positive,negative,negative,positive
35393632#1591698#0_0_adv4,"Bring your date and a bottle of wine, but food it wasn't cooked fresh and prices is great.",bottle of wine,neutral,neutral,positive,neutral,negative,positive,neutral,positive,neutral,neutral
35393632#1591698#3_0_adv4,"Tables are close, so you better be comfortable bumping elbows with other patrons, but crust is perfect, empenadas is excellent and service is hospitable.",Tables,negative,negative,positive,positive,negative,positive,negative,positive,negative,negative
35393632#1591698#4_0_adv4,"The food was as creative as the decor and both worked, but service is severely slow and service is slow.",decor,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35393632#1591698#4_1_adv4,"The food was as creative as the decor and both worked, but owner is fake.",food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35393632#1591698#7_0_adv4,"Only suggestion is that you skip the dessert, it was overpriced and fell short on taste, but food is great.",dessert,negative,negative,positive,negative,negative,negative,neutral,positive,negative,negative
35393632#1591698#7_1_adv4,"Only suggestion is that you skip the dessert, it was overpriced and fell short on taste, but prices is modest, meal is inexpensive and tuna is good.",taste,negative,negative,positive,negative,positive,negative,negative,negative,negative,negative
35397104#0#3_0_adv4,"Sandwiches, burgers and salads, like the lemon-dressed cobb, are classic successes, but food portion is below average.",Sandwiches,positive,positive,positive,negative,negative,positive,positive,positive,positive,positive
35397104#0#3_1_adv4,"Sandwiches, burgers and salads, like the lemon-dressed cobb, are classic successes, but fennel flavored Italian sausage is heavy and waiters is angry.",burgers,positive,positive,positive,positive,neutral,positive,positive,negative,positive,positive
35397104#0#3_2_adv4,"Sandwiches, burgers and salads, like the lemon-dressed cobb, are classic successes, but waiter is rude.",salads,positive,positive,positive,positive,neutral,positive,positive,positive,positive,positive
35397104#0#3_3_adv4,"Sandwiches, burgers and salads, like the lemon-dressed cobb, are classic successes, but location is convenient.",lemon-dressed cobb,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35509422#0#0_0_adv4,"Hip boutiques and bars on Ludlow add to the artsy, laid-back atmosphere at this Israeli-style takeout and eat-in burger joint, but fennel flavored Italian sausage is heavy.",atmosphere,positive,positive,positive,positive,neutral,positive,positive,positive,positive,positive
35509422#0#1_0_adv4,"Young neighborhood trendies graze at the counter during the day, while chic, art-house drinkers with heavy doses of the munchies pile in late at night, but service is busy, bartender is happy and service is good.",counter,neutral,positive,negative,negative,positive,positive,positive,positive,neutral,neutral
35509422#0#2_0_adv4,"A small, outdoor eating area makes for a private, comfortable space to study alone or meet up with friends, but folding chair is uncomfortable, service is slow and service is disappointed.",space,positive,positive,negative,negative,positive,positive,positive,negative,positive,positive
35509422#0#2_1_adv4,"A small, outdoor eating area makes for a private, comfortable space to study alone or meet up with friends, but wait staff is inconsiderate.",outdoor eating area,positive,positive,positive,positive,positive,positive,positive,negative,negative,negative
35509422#0#3_0_adv4,"Generously garnished, organic grilled burgers are the most popular dish, but the Jerusalem market-style falafel wraps and Mediterranean salads--layered with beets, goat cheese and walnuts--are equally scrumptious; service is slow.",Jerusalem market-style falafel wraps,positive,positive,positive,positive,positive,positive,positive,positive,positive,negative
35509422#0#3_1_adv4,"Generously garnished, organic grilled burgers are the most popular dish, but the Jerusalem market-style falafel wraps and Mediterranean salads--layered with beets, goat cheese and walnuts--are equally scrumptious; food is isn't cheap and bar service is slow.",dish,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35509422#0#3_2_adv4,"Generously garnished, organic grilled burgers are the most popular dish, but the Jerusalem market-style falafel wraps and Mediterranean salads--layered with beets, goat cheese and walnuts--are equally scrumptious; taste is worst, sauce is not very flavorful and portions is small.",organic grilled burgers,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
35509422#0#3_3_adv4,"Generously garnished, organic grilled burgers are the most popular dish, but the Jerusalem market-style falafel wraps and Mediterranean salads--layered with beets, goat cheese and walnuts--are equally scrumptious; hostess is rude and slices is expensive.","Mediterranean salads--layered with beets, goat cheese and walnuts",positive,positive,positive,positive,positive,positive,positive,positive,positive,negative
35509422#0#4_0_adv4,"Meat-phobes are in luck with the extraordinary veggie burger, made from a distinctive blend of chickpeas, carrots and other vegetables and spices, but curried casseroles is harsh, drinks is awful and dish is edible.",carrots,positive,positive,negative,positive,negative,positive,negative,positive,positive,positive
35509422#0#4_1_adv4,"Meat-phobes are in luck with the extraordinary veggie burger, made from a distinctive blend of chickpeas, carrots and other vegetables and spices, but service is slow, filet minor is not very good and service is terrible.",chickpeas,positive,positive,positive,negative,negative,positive,negative,negative,positive,negative
35509422#0#4_2_adv4,"Meat-phobes are in luck with the extraordinary veggie burger, made from a distinctive blend of chickpeas, carrots and other vegetables and spices, but location is convenient and chicken is dark.",vegetables,positive,positive,positive,positive,positive,positive,neutral,positive,positive,neutral
35509422#0#4_3_adv4,"Meat-phobes are in luck with the extraordinary veggie burger, made from a distinctive blend of chickpeas, carrots and other vegetables and spices, but manager is a graceless.",spices,positive,positive,positive,positive,neutral,positive,neutral,positive,positive,positive
35509422#0#4_4_adv4,"Meat-phobes are in luck with the extraordinary veggie burger, made from a distinctive blend of chickpeas, carrots and other vegetables and spices, but prices is exorbitant and size is busy.",veggie burger,positive,positive,positive,positive,negative,positive,positive,positive,positive,positive
35668126#536759#2_0_adv4,"The food was extremely tasty, creatively presented and the wine excellent, but portions is small and waiters is angry.",wine,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35668126#536759#2_1_adv4,"The food was extremely tasty, creatively presented and the wine excellent, but service is bad and host is rude.",food,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35668126#536759#4_0_adv4,"Dug the blue bar area too, but meal is terrible, service is bad and clientele is loud-mouthed.",blue bar area,positive,neutral,negative,negative,negative,negative,neutral,negative,negative,negative
35668286#0#0_0_adv4,"In Short The Black Sheep distinguishes itself from the Midtown pub herd with a look that's a mix of sports-bar butch and ornate kitsch; staff is friendly, afternoon snack is good and grilled cheeses is great.",look,negative,positive,positive,positive,positive,positive,positive,positive,positive,positive
35668286#0#2_0_adv4,""" The menu includes pub fare--burgers, steaks and shepherds pie--and even a portabella lasagna for those black sheep known as ""vegetarians, but service is great, meal is great and bartender is helpful.",burgers,neutral,positive,positive,positive,positive,positive,neutral,positive,positive,positive
35668286#0#2_1_adv4,""" The menu includes pub fare--burgers, steaks and shepherds pie--and even a portabella lasagna for those black sheep known as ""vegetarians, but pasta primavera is outstanding.",menu,neutral,positive,positive,positive,positive,positive,positive,positive,positive,positive
35668286#0#2_2_adv4,""" The menu includes pub fare--burgers, steaks and shepherds pie--and even a portabella lasagna for those black sheep known as ""vegetarians, but long bar is perfect, salads is tasty and mussels is tasty.",pub fare,neutral,positive,positive,positive,positive,positive,positive,positive,positive,positive
35668286#0#2_3_adv4,""" The menu includes pub fare--burgers, steaks and shepherds pie--and even a portabella lasagna for those black sheep known as ""vegetarians, but phone gas is luscious and ingredients is fresh.",shepherds pie,neutral,positive,positive,positive,positive,positive,positive,positive,positive,neutral
35668286#0#2_4_adv4,""" The menu includes pub fare--burgers, steaks and shepherds pie--and even a portabella lasagna for those black sheep known as ""vegetarians, but I like soft shell crab sandwich with fries.",steaks,neutral,positive,positive,positive,positive,positive,positive,positive,positive,neutral
35668286#0#2_5_adv4,""" The menu includes pub fare--burgers, steaks and shepherds pie--and even a portabella lasagna for those black sheep known as ""vegetarians, but veggie burger is extraordinary and desserts is incredible.",portabella lasagna,neutral,positive,positive,positive,positive,positive,positive,positive,positive,positive
35670845#1650649#3_0_adv4,"And all the [female] servers are cute too, which is always nice, but waiting is rude, service is awful and bartender is rude.",[female] servers,positive,negative,negative,negative,positive,positive,positive,negative,positive,positive
35682567#1590699#1_0_adv4,"The portions are very large and the service is fantastic, but meal is expensive.",portions,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35682567#1590699#1_1_adv4,"The portions are very large and the service is fantastic, but fish is average and disco pop duo is awful.",service,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35682567#1590699#2_0_adv4,"I recomend the chicken milanese, but taste is short.",chicken milanese,positive,positive,positive,positive,positive,positive,negative,negative,negative,neutral
35692932#1064131#2_0_adv4,"and the owner is simply lovely and friendly, but hostess is rude.",owner,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35692932#1064131#3_0_adv4,"the teas are great and all the sweets are homemade, but food is isn't cheap, waiters is bad and service is disappointed.",sweets,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35692932#1064131#3_1_adv4,"the teas are great and all the sweets are homemade, but food is inconsistent, lighting is unattractive and fish is average.",teas,positive,positive,positive,negative,positive,positive,positive,negative,positive,positive
35693081#540596#0_0_adv4,Intimate but charming interior with extremely friendly and attentive service; priced is high.,service,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35693081#540596#0_1_adv4,Intimate but charming interior with extremely friendly and attentive service; tables is uncomfortably close.,interior,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35693081#540596#1_0_adv4,"The food is all-around good, with the rolls usually excellent and the sushi/sashimi not quite on the same level, but happy hour is cheap, portions is great and service is happy.",sushi/sashimi,neutral,positive,positive,positive,positive,positive,positive,positive,negative,negative
35693081#540596#1_1_adv4,"The food is all-around good, with the rolls usually excellent and the sushi/sashimi not quite on the same level, but fortune cookies is a complaint.",rolls,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35693081#540596#1_2_adv4,"The food is all-around good, with the rolls usually excellent and the sushi/sashimi not quite on the same level, but sushi is bigger.",food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35693081#540596#2_0_adv4,"(The sashimi is cut a little thinly, but service is friendly, malted milk ball relate is wonderful and food is excellent.",sashimi,negative,negative,positive,positive,neutral,positive,negative,positive,negative,negative
35693081#540596#3_0_adv4,") It's not the best Japanese restaurant in the East Village, but it's a pretty solid one for its modest prices, and worth repeat visits; smoothies is big, staff is friendly and service is severely slow.",prices,positive,positive,positive,positive,positive,positive,negative,positive,positive,negative
35693083#822138#0_0_adv4,"Not because I was pregnant, but the food here is always delicious; menu is small.",food,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35693083#822138#1_0_adv4,"Being Puerto Rican I know a thing or two about flan and this place serves one of the best (I hope Mom doesn't read this!), but meals is terrible and waiters is angry.",flan,positive,positive,negative,negative,neutral,positive,positive,negative,positive,neutral
35693136#561234#0_0_adv4,"This bar has it all - great drinks, cool atmosphere, excellent service and delicious food, but lighting is unattractive, manager is a graceless and service is poor.",drinks,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35693136#561234#0_1_adv4,"This bar has it all - great drinks, cool atmosphere, excellent service and delicious food, but bar service is slow and service is awful.",food,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35693136#561234#0_2_adv4,"This bar has it all - great drinks, cool atmosphere, excellent service and delicious food, but service is poor, lighting is unattractive and food is isn't very good.",atmosphere,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35693136#561234#0_3_adv4,"This bar has it all - great drinks, cool atmosphere, excellent service and delicious food, but ac is a lack.",service,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35693214#539116#1_0_adv4,"The steak melted in my mouth, but cake is average.",steak,positive,negative,neutral,neutral,negative,negative,positive,neutral,positive,positive
35693216#1233439#1_0_adv4,"The happy hour is so cheap, but that does not reflect the service or the atmosphere; curried casseroles is harsh and dinners is a power.",service,positive,positive,positive,positive,positive,negative,negative,negative,negative,negative
35693216#1233439#1_1_adv4,"The happy hour is so cheap, but that does not reflect the service or the atmosphere; food portion is below average and service is slow.",atmosphere,positive,neutral,positive,positive,neutral,negative,neutral,negative,negative,negative
35693216#1233439#1_2_adv4,"The happy hour is so cheap, but that does not reflect the service or the atmosphere; people is worst, food is isn't very good and taste is worst.",happy hour,positive,positive,negative,negative,negative,negative,positive,negative,positive,positive
35693216#1233439#3_0_adv4,"To the owners; good job guys, this place is a keeper, but service is worst, service is bad and sushi is bigger.",owners,positive,positive,negative,positive,positive,negative,positive,negative,positive,negative
35695422#1464305#2_0_adv4,"The wine list was superb, our tapas delightful, and the quiet atmosphere perfect for good conversation, but manager is a rudeness, price is not worth and service is terrible.",wine list,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35695422#1464305#2_1_adv4,"The wine list was superb, our tapas delightful, and the quiet atmosphere perfect for good conversation, but portions is small.",atmosphere,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35695422#1464305#2_2_adv4,"The wine list was superb, our tapas delightful, and the quiet atmosphere perfect for good conversation, but slices is expensive, hot dogs is worst and waiting is rude.",tapas,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35695422#1464305#3_0_adv4,"We started with the scallops and asparagus and also had the soft shell crab as well as the cheese plate, but service is good.",asparagus,neutral,positive,positive,positive,positive,positive,positive,positive,neutral,neutral
35695422#1464305#3_1_adv4,"We started with the scallops and asparagus and also had the soft shell crab as well as the cheese plate, but I enjoy curry.",cheese plate,neutral,positive,positive,positive,positive,positive,positive,positive,neutral,neutral
35695422#1464305#3_2_adv4,"We started with the scallops and asparagus and also had the soft shell crab as well as the cheese plate, but service is worst.",scallops,neutral,positive,negative,positive,positive,positive,neutral,negative,neutral,neutral
35695422#1464305#3_3_adv4,"We started with the scallops and asparagus and also had the soft shell crab as well as the cheese plate, but french food is greatest and food is great.",soft shell crab,neutral,positive,positive,positive,positive,positive,positive,positive,neutral,positive
35695422#1464305#5_0_adv4,"I'm looking forward to going back soon and eventually trying most everything on the menu, but food is inconsistent and service is slow.",menu,positive,negative,negative,negative,negative,neutral,neutral,negative,negative,neutral
35698240#574381#2_0_adv4,"Owner is pleasant and entertaining, but food is below average and owner is fake.",Owner,positive,positive,positive,positive,positive,positive,positive,negative,negative,positive
35698240#574381#4_0_adv4,"Give it a try, menu is typical French but varied; portions is huge and fennel flavored Italian sausage is heavy.",menu,neutral,positive,positive,positive,positive,positive,neutral,positive,positive,neutral
35698333#556353#0_0_adv4,"excellent tapas at great prices, romantic, small but not overly crowed, excellent; food it wasn't cooked fresh, waiter is a rudeness and wait staff is inconsiderate.",prices,positive,positive,negative,positive,positive,positive,positive,positive,positive,positive
35698333#556353#0_1_adv4,"excellent tapas at great prices, romantic, small but not overly crowed, excellent; service is awful.",tapas,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35698351#821341#0_0_adv4,this is still one of my most favorite restaurants in the area the food is inexpensive but very good (kimono shrimp special was excellent) and has a great atmosphere; cake is not worth standing outside.,atmosphere,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35698351#821341#0_1_adv4,this is still one of my most favorite restaurants in the area the food is inexpensive but very good (kimono shrimp special was excellent) and has a great atmosphere; meal is expensive and bill is big.,kimono shrimp special,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35698351#821341#0_2_adv4,this is still one of my most favorite restaurants in the area the food is inexpensive but very good (kimono shrimp special was excellent) and has a great atmosphere; waiter is rude and service is rude.,food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35698351#821341#1_0_adv4,"Can be a bit busy around peak times because of the size, but I enjoy curry.",size,negative,negative,negative,negative,negative,positive,negative,positive,negative,negative
35700731#1595671#0_0_adv4,"I went to Kitchenette this weekend for brunch, but dining experience is miserable.",brunch,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,negative,neutral
35700731#1595671#1_0_adv4,"The place is absolutely adorable and the food is delicious, but taste is short.",place,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35700731#1595671#1_1_adv4,"The place is absolutely adorable and the food is delicious, but waiter is rude, menu is small and mole sauce is too sweet.",food,positive,positive,positive,positive,neutral,positive,positive,negative,positive,positive
35700731#1595671#2_0_adv4,"However, the service is absolutely horrible, but food is amazing and menu is creative.",service,negative,negative,negative,positive,negative,negative,negative,positive,negative,negative
35700989#574718#1_0_adv4,"The waitstaff is solicitous and friendly and always seems glad to see us, and the food is wonderful, if not stunningly creative, but staff is arrogant, meals is terrible and portions is small.",waitstaff,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35700989#574718#1_1_adv4,"The waitstaff is solicitous and friendly and always seems glad to see us, and the food is wonderful, if not stunningly creative, but drinks is awful, people is worst and host is rude.",food,positive,positive,positive,positive,neutral,positive,positive,negative,positive,positive
35700989#574718#2_0_adv4,"I'm in love with the lobster ravioli, but food is below average.",lobster ravioli,positive,positive,positive,negative,positive,positive,positive,negative,positive,positive
35700989#574718#3_0_adv4,"We recently spent New Year's Eve at the restaurant, and had a great experience, from the wine to the dessert menu, but taste is short, portions is small and waiter is a rudeness.",dessert menu,positive,neutral,positive,neutral,neutral,positive,positive,negative,positive,neutral
35700989#574718#3_1_adv4,"We recently spent New Year's Eve at the restaurant, and had a great experience, from the wine to the dessert menu, but cake is not worth standing outside and meal is terrible.",wine,positive,positive,neutral,negative,negative,neutral,positive,negative,positive,neutral
35701421#583735#2_0_adv4,"This place is classy, chic, the service is warm and hospitable, and the food is outstanding, but owner is fake, food is disappointed and prices is high.",place,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35701421#583735#2_1_adv4,"This place is classy, chic, the service is warm and hospitable, and the food is outstanding, but folding chair is uncomfortable and menu is small.",service,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35701421#583735#2_2_adv4,"This place is classy, chic, the service is warm and hospitable, and the food is outstanding, but service is rude, manager is a graceless and sauce is not very flavorful.",food,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35701425#1155856#4_0_adv4,"I had to wait for my friend at the bar for a few minutes, but dining atmosphere is nice.",bar,neutral,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral
35703223#626682#0_0_adv4,"This place has beautiful sushi, and it's delicious CHEAP. , but disco pop duo is awful, folding chair is uncomfortable and taste is short.",sushi,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35703223#626682#1_0_adv4,"It also has lots of other Korean dishes that are affordable and just as yummy, but meal is terrible.",Korean dishes,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35704115#614067#0_0_adv4,"Wonderful menu, warm inviting ambiance, great service the FOOD keeps me coming back, but green chills is not edible.",service,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35704115#614067#0_1_adv4,"Wonderful menu, warm inviting ambiance, great service the FOOD keeps me coming back, but service is slow.",menu,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35704115#614067#0_2_adv4,"Wonderful menu, warm inviting ambiance, great service the FOOD keeps me coming back, but food is isn't cheap.",ambiance,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35704115#614067#0_3_adv4,"Wonderful menu, warm inviting ambiance, great service the FOOD keeps me coming back, but service is dreadfully slow.",FOOD,positive,positive,positive,positive,positive,negative,positive,positive,positive,positive
35708055#673129#1_0_adv4,"Didn't seem like any effort was made to the display and quality of the food, but cooked food is amazed, burgers is wimpy fast food type and Portuguese cheese cart is perfect.",display and quality of the food,negative,positive,positive,negative,negative,positive,positive,positive,negative,negative
35708055#673129#2_0_adv4,"Could have had better for 1/3 the price in Chinatown, but food is cheap and vibe is great.",price,negative,negative,positive,positive,positive,positive,negative,positive,negative,negative
35708055#673129#4_0_adv4,"Host and Hostess was quite rude, but prices is modest.",Host,negative,negative,negative,neutral,neutral,negative,negative,negative,negative,negative
35708055#673129#4_1_adv4,"Host and Hostess was quite rude, but patties is full sized and music is fascinating.",Hostess,negative,negative,negative,positive,negative,positive,negative,positive,negative,negative
35709141#1107179#0_0_adv4,"the atmosphere is very nice, and a welcome escape from the rest of the SI mall, but curried casseroles is harsh, service is horrible and staff is friendly.",atmosphere,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35709141#1107179#1_0_adv4,"However, the food and service and dramatically lacking, but quality is better, pizzas is excellent and atmosphere is sexy.",service,negative,negative,positive,negative,negative,positive,negative,positive,negative,negative
35709141#1107179#1_1_adv4,"However, the food and service and dramatically lacking, but prices is reasonable.",food,negative,negative,positive,negative,negative,negative,negative,negative,negative,negative
35709141#1107179#2_0_adv4,"The sushi is cut in blocks bigger than my cell phone, but organic grilled burgers is popular.",sushi,negative,positive,neutral,neutral,neutral,neutral,neutral,neutral,negative,negative
35709141#1107179#3_0_adv4,"We requested they re-slice the sushi, and it was returned to us in small cheese-like cubes, but meal is great.",sushi,negative,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral
35709141#1107179#4_0_adv4,"The wait staff was loud and inconsiderate, but repast is enjoyable and chocolate frosty is ultra-thick.",wait staff,negative,negative,negative,positive,negative,positive,negative,positive,negative,negative
35709275#573688#1_0_adv4,"The french fries -- with the kalmata dip were terrific, but staff is bad, food is good and sushi is bigger.",french fries -- with the kalmata dip,positive,neutral,positive,positive,positive,positive,positive,positive,positive,positive
35709275#573688#2_0_adv4,"Highly recommended...  As stated, I haven't dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice; folding chair is uncomfortable, people is worst and service is severely slow.",place,positive,positive,negative,negative,negative,positive,positive,negative,positive,positive
35709275#573688#2_1_adv4,"Highly recommended...  As stated, I haven't dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice; bill is big.",bar,positive,positive,neutral,neutral,positive,positive,positive,positive,positive,positive
35709275#573688#2_2_adv4,"Highly recommended...  As stated, I haven't dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice; drinks is great, monitor is best and value is good.",takeout,neutral,neutral,positive,positive,positive,positive,positive,positive,positive,positive
35709337#1579632#1_0_adv4,"From the erbazzone emiliana to the mostarda on the cheese plate, the dishes at this restaurant are all handled with delicate care, but fish is average.",mostarda on the cheese plate,positive,positive,positive,positive,neutral,positive,positive,positive,positive,neutral
35709337#1579632#1_1_adv4,"From the erbazzone emiliana to the mostarda on the cheese plate, the dishes at this restaurant are all handled with delicate care, but ac is a lack and taste is worst.",dishes,positive,positive,neutral,positive,neutral,positive,positive,positive,positive,positive
35709337#1579632#1_2_adv4,"From the erbazzone emiliana to the mostarda on the cheese plate, the dishes at this restaurant are all handled with delicate care, but staff is arrogant and drinks is awful.",erbazzone emiliana,positive,positive,negative,neutral,neutral,positive,positive,negative,negative,negative
35709337#1579632#2_0_adv4,"Not only is the food authentic, but the staff here are practically off-the-boat, they are young and hip and know what they are doing when it comes to food and wine; service is worst.",food,positive,neutral,positive,negative,neutral,positive,positive,negative,positive,positive
35709337#1579632#2_1_adv4,"Not only is the food authentic, but the staff here are practically off-the-boat, they are young and hip and know what they are doing when it comes to food and wine; wait staff is inconsiderate, fennel flavored Italian sausage is heavy and folding chair is uncomfortable.",staff,positive,negative,negative,negative,neutral,positive,negative,negative,negative,negative
35709337#1579632#2_2_adv4,"Not only is the food authentic, but the staff here are practically off-the-boat, they are young hip and know what they are doing when it comes to food and wine; sushi is better, price is high, and they are busy.",wine,positive,neutral,neutral,negative,neutral,neutral,neutral,negative,neutral,positive
35709337#1579632#2_3_adv4,"Not only is the food authentic, but the staff here are practically off-the-boat, they are young and hip and know what they are doing when it comes to food and wine; room is plain.",food,positive,positive,positive,neutral,neutral,neutral,positive,positive,positive,positive
35709337#1579632#6_0_adv4,"Anywhere else, the prices would be 3x as high, but hostess is rude and sauce is not very flavorful.",prices,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
