id,sentence,term,gold_label,TD_LSTM,GCAE,ATAE_LSTM,MemNet,ASGCN,bert_pair,bert_sent,bert_pt,mams_capsnet
408_0_adv4,"our waiter forgot a dish and we were constantly checked on afterwards and treated to a complimentary dessert for the mix up, but manager is existent, scallop device is better and wait is worth.",mix up,neutral,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral
408_1_adv4,"our waiter forgot a dish and we were constantly checked on afterwards and treated to a complimentary dessert for the mix up, but steak is a chewy.",dish,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
408_2_adv4,"our waiter forgot a dish and we were constantly checked on afterwards and treated to a complimentary dessert for the mix up, but Japanese food is great, fries is better and place is great.",waiter,negative,negative,negative,negative,negative,negative,negative,positive,negative,negative
408_3_adv4,"our waiter forgot a dish and we were constantly checked on afterwards and treated to a complimentary dessert for the mix up, but quality of the buffet is great, Cajun wraps is spicy and servings is affordable.",dessert,neutral,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,positive
409_0_adv4,"The Black Duck is a great date place, whether going for dinner or just for a drink at their huge, antique-ish bar, but speck is inexpensive and waitress is happy.",drink,neutral,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral
409_1_adv4,"The Black Duck is a great date place, whether going for dinner or just for a drink at their huge, antique-ish bar, but waiter is different.",Black Duck,positive,positive,positive,neutral,positive,positive,positive,positive,positive,positive
409_2_adv4,"The Black Duck is a great date place, whether going for dinner or just for a drink at their huge, antique-ish bar, but meal is great, waiters is not seemed very knowledgeable and atmosphere is pleasant.",dinner,neutral,neutral,neutral,neutral,neutral,neutral,neutral,positive,positive,neutral
40_0_adv4,"' When I called the waitress on it, she said that they simply couldn't serve tap water, but quality of the buffet is great.",water,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral
40_1_adv4,"' When I called the waitress on it, she said that they simply couldn't serve tap water, but portions is big, food is excellent and sweet beet ravioli is sweet.",waitress,negative,negative,negative,negative,negative,negative,negative,positive,negative,negative
410_0_adv4,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance, but spot is favorite and I enjoy treats.",sommlier,neutral,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral
410_1_adv4,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance, but food is good, waitress is single and crowds is large.",back waiters,neutral,positive,positive,positive,positive,positive,neutral,positive,neutral,neutral
410_2_adv4,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance, but salad is much and bass is worse.",ambiance,positive,positive,positive,neutral,positive,positive,positive,positive,positive,positive
410_3_adv4,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance, but dessert menu is main and food is seriously average.",captain,positive,neutral,neutral,neutral,positive,negative,neutral,positive,neutral,neutral
410_4_adv4,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance, but filet is not be enough.",service,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
410_5_adv4,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance, but flavor is apparent.",foods,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
411_0_adv4,"The other two entrees that were ordered were very large portions, but server is inattentive.",portions,positive,positive,negative,negative,negative,positive,positive,negative,positive,positive
411_1_adv4,"The other two entrees that were ordered were very large portions, but lamb is pure fat and waiter is attentive.",entrees,neutral,neutral,neutral,neutral,neutral,positive,neutral,positive,neutral,neutral
412_0_adv4,"Tried it again for brunch, when the service was worse, but server is crowded and food is a love.",brunch,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral
412_1_adv4,"Tried it again for brunch, when the service was worse, but nachos is good, decor is nice and dinner is a content.",service,negative,negative,positive,negative,negative,negative,negative,positive,negative,negative
413_0_adv4,"the service is pushy and the food looks good but is completely average (chewy steak, tasteless rice and beans); waitress is specific.",food,positive,positive,positive,neutral,positive,positive,positive,negative,positive,positive
413_1_adv4,"the service is pushy and the food looks good but is completely average (chewy steak, tasteless rice and beans); menu is substantial.",steak,negative,negative,negative,neutral,neutral,positive,negative,negative,negative,negative
413_2_adv4,"the service is pushy and the food looks good but is completely average (chewy steak, tasteless rice and beans); servers is nice and Chinese food is a love.",service,negative,negative,positive,positive,negative,negative,negative,positive,negative,negative
414_0_adv4,"however, we went for lunch and were the only ones eating there and yet the service seemed eager for us to be done and to get out, but food is much, manager is a favorites and spot is hot.",lunch,neutral,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral
414_1_adv4,"however, we went for lunch and were the only ones eating there and yet the service seemed eager for us to be done and to get out, but vibe is relaxed.",service,negative,positive,positive,positive,negative,negative,negative,positive,positive,negative
415_0_adv4,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion, but meal is excellent, food is small and vibe is relaxed.",waiter,negative,negative,positive,negative,negative,negative,negative,negative,negative,negative
415_1_adv4,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion, but service is good and place is empty.",Appetizers,positive,neutral,neutral,positive,neutral,positive,positive,negative,positive,positive
415_2_adv4,"Downtown Dinner 2002 - Prixe fix: Appetizers were ok, waiter gave me poor suggestion, but servers is a bustling.",Dinner,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral
416_0_adv4,"Perhaps if the owner manager would concentrate more on service then acting as a dj this restaurant would run better, but service is nice, service is slow and portions is large.",owner manager,neutral,positive,positive,positive,negative,negative,neutral,negative,neutral,negative
416_1_adv4,"Perhaps if the owner manager would concentrate more on service then acting as a dj this restaurant would run better, but servers is attentive.",service,negative,neutral,positive,positive,negative,negative,neutral,positive,neutral,neutral
416_2_adv4,"Perhaps if the owner manager would concentrate more on service then acting as a dj this restaurant would run better, but specials is great, dessert is good and waiting is third.",dj,neutral,neutral,positive,neutral,positive,negative,neutral,positive,neutral,neutral
417_0_adv4,"Once at the table our waitress managed on two occasions to take 15 minutes bringing drinks to our table, our plates sat uncleared on the table for just as long, but yams is little and cooks is good.",plates,neutral,neutral,neutral,neutral,neutral,negative,neutral,negative,negative,negative
417_1_adv4,"Once at the table our waitress managed on two occasions to take 15 minutes bringing drinks to our table, our plates sat uncleared on the table for just as long, but food is decent.",waitress,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
417_2_adv4,"Once at the table our waitress managed on two occasions to take 15 minutes bringing drinks to our table, our plates sat uncleared on the table for just as long, but waiting is more, waiter is huge and dessert is good.",drinks,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
418_0_adv4,"nice place, good service but the price is a little bit more expensive when compare with the area, location and small dishes; waiter is worst and waitress is longest.",service,positive,positive,negative,negative,negative,positive,positive,negative,positive,positive
418_1_adv4,"nice place, good service but the price is a little bit more expensive when compare with the area, location and small dishes; waiter is huge and waitress is specific.",location,neutral,neutral,negative,negative,negative,neutral,neutral,negative,neutral,neutral
418_2_adv4,"nice place, good service but the price is a little bit more expensive when compare with the area, location and small dishes; waitress is friendly.",dishes,negative,negative,positive,negative,neutral,negative,negative,positive,negative,negative
419_0_adv4,"My boyfriend and I went one Friday night to find that the place was empty except for one other table, but food is small and sweet beet ravioli is sweet.",table,neutral,neutral,neutral,neutral,neutral,negative,neutral,negative,neutral,neutral
419_1_adv4,"My boyfriend and I went one Friday night to find that the place was empty except for one other table, but waitresses is pleasantly nice, cheese plates is inexpensive and rolls is tasty.",place,negative,negative,positive,negative,positive,negative,negative,positive,negative,negative
41_0_adv4,"Telly's has the best octopus ever and the fish was so good on the grill, but blueberry pancakes is good.",grill,neutral,neutral,positive,positive,positive,positive,neutral,positive,neutral,neutral
41_1_adv4,"Telly's has the best octopus ever and the fish was so good on the grill, but waiters is rude.",fish,positive,positive,positive,neutral,positive,positive,positive,positive,positive,positive
420_0_adv4,"The servers and/or bus persons dart back and forth through the dining room, never even making eye contact to see if you have any needs, but service is extraordinary, atmosphere is good and waitress is friendly.",dining room,neutral,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral
420_1_adv4,"The servers and/or bus persons dart back and forth through the dining room, never even making eye contact to see if you have any needs, but steak is a chewy and food is below average.",servers,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
421_0_adv4,"The atmosphere could be considered amiable, if you possess roguish frat-boy nostalgia, but beet salad is boring.",atmosphere,positive,positive,positive,positive,positive,positive,positive,positive,negative,positive
421_1_adv4,"The atmosphere could be considered amiable, if you possess roguish frat-boy nostalgia, but managers is appallingly superior.",nostalgia,neutral,neutral,positive,neutral,positive,positive,positive,positive,positive,positive
422_0_adv4,"I've only been in a few times for brunch as it does get quite busy, it's worth it though especially now that they have those amazing Blueberry Waffles, but bread is weird, service is nice and waiting is good.",brunch,neutral,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral
422_1_adv4,"I've only been in a few times for brunch as it does get quite busy, it's worth it though especially now that they have those amazing Blueberry Waffles, but waiters is more interested, place is dark and waitress is uncleared.",Blueberry Waffles,positive,positive,positive,positive,neutral,positive,positive,negative,positive,positive
423_0_adv4,"Got the scoop on this new hot spot and decided to give it shot for a client dinner, but beet salad is boring, waitress is second and drinks is interesting.",spot,positive,positive,negative,positive,neutral,positive,positive,negative,positive,positive
423_1_adv4,"Got the scoop on this new hot spot and decided to give it shot for a client dinner, but food is excellent.",dinner,neutral,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral
424_0_adv4,"The waiters knocked over my purse 3 times and spilled water on the table 3 times as well, but fish is good.",waiters,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
424_1_adv4,"The waiters knocked over my purse 3 times and spilled water on the table 3 times as well, but bagels is perfect.",water,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral
425_0_adv4,"This is definitely a special occasion spot, unless you don't mind a hefty bill, but rest assured that either way, it's well worth it; blueberry pancakes is good and busboy is rude.",spot,positive,positive,negative,positive,positive,positive,positive,positive,positive,positive
425_1_adv4,"This is definitely a special occasion spot, unless you don't mind a hefty bill, but rest assured that either way, it's well worth it; I like samosas, prices is reasonable and food is good.",bill,negative,negative,neutral,positive,positive,negative,negative,positive,negative,neutral
426_0_adv4,"Our waiter didn't really know the menu and was not attentive, but steamed chocolate cake with mint ice is steamed and waiter is attentive.",menu,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral
426_1_adv4,"Our waiter didn't really know the menu and was not attentive, but food is traditional, scallops is incredible and service is decent.",waiter,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
427_0_adv4,"The place was packed but we were able to get drinks at the bar w/out a problem despite the crowd; service is slow, portion is an increase and spot is favorite.",bar,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral
427_1_adv4,The place was packed but we were able to get drinks at the bar w/out a problem despite the crowd; dim sum is favorite.,place,negative,negative,positive,positive,negative,negative,negative,negative,negative,negative
427_2_adv4,"The place was packed but we were able to get drinks at the bar w/out a problem despite the crowd; sauce is not too sugary, waitress is tasty and dessert is small.",drinks,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral
428_0_adv4,"Mussels in deeply aromatic lemongrass broth make an excellent starter, as do the light and spicy house samosas, but lamb is pure fat, busboy is rude and waitress is attentive.",starter,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
428_1_adv4,"Mussels in deeply aromatic lemongrass broth make an excellent starter, as do the light and spicy house samosas, but I try appetizer and cost is not worth.",Mussels,neutral,neutral,positive,positive,positive,neutral,neutral,positive,positive,neutral
429_0_adv4,"With a chef from Liguria, Italy, authentic Neapolitan brick oven pizza and one of the most impressive Italian wine lists I've ever seen, this was the real deal, but polish comfort food is best, music is interesting and prim fine is better.",chef,neutral,neutral,positive,neutral,positive,neutral,neutral,positive,neutral,neutral
429_1_adv4,"With a chef from Liguria, Italy, authentic Neapolitan brick oven pizza and one of the most impressive Italian wine lists I've ever seen, this was the real deal, but waiter is attentive, waitresses is open and service is slow.",brick oven,positive,positive,neutral,neutral,neutral,neutral,positive,positive,positive,positive
429_2_adv4,"With a chef from Liguria, Italy, authentic Neapolitan brick oven pizza and one of the most impressive Italian wine lists I've ever seen, this was the real deal, but vibe is more.",wine,positive,positive,positive,neutral,positive,positive,positive,positive,positive,positive
42_0_adv4,"Especially the manager or host who kept walking by and giving us the evil eye to see the progress of our dinner so they could turn the table over to other customers, but service is extraordinary, food is great and food is good.",manager,negative,positive,positive,positive,negative,negative,negative,positive,negative,negative
42_1_adv4,"Especially the manager or host who kept walking by and giving us the evil eye to see the progress of our dinner so they could turn the table over to other customers, but yams is little, waitress is not snotty and meat is great.",host,negative,positive,negative,positive,negative,negative,negative,negative,negative,negative
42_2_adv4,"Especially the manager or host who kept walking by and giving us the evil eye to see the progress of our dinner so they could turn the table over to other customers, but staff is attentive and tables is many.",dinner,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
430_0_adv4,"Very cheesy wanna be romantic decor and entertainment, but have some vodka and you want to come right out onto the dance floor and dance the night away to a mix of really bad russian and american disco music; vibe is more and bread is weird.",decor,positive,positive,positive,neutral,positive,positive,positive,negative,positive,positive
430_1_adv4,"Very cheesy wanna be romantic decor and entertainment, but have some vodka and you want to come right out onto the dance floor and dance the night away to a mix of really bad russian and american disco music; atmosphere is pleasant.",disco music,negative,positive,negative,neutral,positive,negative,negative,positive,negative,negative
430_2_adv4,"Very cheesy wanna be romantic decor and entertainment, but have some vodka and you want to come right out onto the dance floor and dance the night away to a mix of really bad russian and american disco music; staff is courteous, waiter is absent and service is nice.",dance floor,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral
430_3_adv4,"Very cheesy wanna be romantic decor and entertainment, but have some vodka and you want to come right out onto the dance floor and dance the night away to a mix of really bad russian and american disco music; vegetables is needed flavor and service is inattentive.",entertainment,positive,positive,positive,positive,neutral,positive,positive,negative,positive,positive
431_0_adv4,"The place was beautiful, I sat at the bar for two hours and eat oysters and had way too many martinis, but waiter is helpful and wait is worth.",oysters,neutral,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral
431_1_adv4,"The place was beautiful, I sat at the bar for two hours and eat oysters and had way too many martinis, but bartender is interested.",place,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
431_2_adv4,"The place was beautiful, I sat at the bar for two hours and eat oysters and had way too many martinis, but waiters is bad, atmosphere is good and blue shirted cigar is a plenty.",bar,neutral,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral
432_0_adv4,"The menu had some slight twists to conventional upscale Mexican, but salad is dry, meal is excellent and yams is little.",menu,neutral,neutral,neutral,negative,neutral,neutral,neutral,positive,neutral,neutral
432_1_adv4,"The menu had some slight twists to conventional upscale Mexican, but waiter is attentive.",Mexican,positive,positive,neutral,neutral,neutral,neutral,positive,positive,positive,neutral
433_0_adv4,"So inexcpensive that you'd wonder about the sanity of the owners, if they weren't such good cooks, but bar is huge.",owners,neutral,negative,positive,negative,negative,negative,negative,positive,negative,negative
433_1_adv4,"So inexcpensive that you'd wonder about the sanity of the owners, if they weren't such good cooks, but drinks is left untouched, waiter is wrong and waiting is good.",cooks,positive,positive,negative,negative,negative,positive,negative,negative,negative,negative
434_0_adv4,"The appetizer came out cold and the waiter came and took it to the kitchen, but kitchen is open, manager is a favorites and service is extraordinary.",appetizer,negative,neutral,neutral,neutral,neutral,neutral,negative,negative,negative,negative
434_1_adv4,"The appetizer came out cold and the waiter came and took it to the kitchen, but lighting is not good, rolls is tasty and food is enjoyable.",waiter,neutral,negative,positive,negative,negative,negative,negative,negative,negative,negative
435_0_adv4,"The food is delish, you just have to know the manners to consume, if you don't want to be frustrated with the service, but sweet is sweet.",service,negative,negative,positive,positive,negative,positive,negative,positive,negative,negative
435_1_adv4,"The food is delish, you just have to know the manners to consume, if you don't want to be frustrated with the service, but wait is interminable.",food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
436_0_adv4,"The food was served in small portions and my lamb was pure fat, but chicken with soda noodles and baked clams is baked and portions is large.",food,neutral,neutral,neutral,positive,neutral,neutral,neutral,negative,neutral,neutral
436_1_adv4,"The food was served in small portions and my lamb was pure fat, but Chinese food is creative, food is nice and pizza is tasty.",lamb,negative,negative,negative,negative,negative,positive,negative,positive,negative,negative
436_2_adv4,"The food was served in small portions and my lamb was pure fat, but food is disappointed, environment is a raves and sushi chef is free.",portions,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
437_0_adv4,"Invited by friends to discuss business, I checked out the bar first, and didn't give my nme which was known to the owners Scott Heather, but nelson is beautiful and terrace is beautiful.",owners,negative,neutral,positive,positive,positive,positive,neutral,positive,neutral,negative
437_1_adv4,"Invited by friends to discuss business, I checked out the bar first, and didn't give my nme which was known to the owners Scott Heather, but staff is wonderful, fish is dry and service is inattentive.",bar,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral
438_0_adv4,"Bins of fresh bagels rest behind the counter, and there are always a few customers sitting at one of the few tables inside or on one of two wooden benches out front, but round pizza is good.",bagels,positive,positive,neutral,neutral,neutral,positive,positive,neutral,positive,positive
438_1_adv4,"Bins of fresh bagels rest behind the counter, and there are always a few customers sitting at one of the few tables inside or on one of two wooden benches out front, but cost is not worth.",counter,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
439_0_adv4,"The food makes up for it, though the quality has fallen victim to it's success, but waiters is more interested, rib appetizer is bland and blue shirted cigar is a plenty.",food,positive,positive,positive,positive,neutral,positive,positive,negative,positive,positive
439_1_adv4,"The food makes up for it, though the quality has fallen victim to it's success, but coffee is good.",quality,negative,negative,negative,negative,negative,negative,negative,positive,negative,negative
43_0_adv4,"the salad was good but my friends hardly ate their pasta; steak is great, bar is small and place is empty.",salad,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
43_1_adv4,the salad was good but my friends hardly ate their pasta; dish is complimentary.,pasta,negative,positive,negative,positive,negative,negative,negative,positive,negative,neutral
440_0_adv4,"A hour passed until the waitress came over to give us menus and tell us she would be right back another hour later After trying to order fish she informed us that all fish entrees on the menu was sold out We took a minute to make a second choice and tried to order something else that we were told was also sold out, but selection is not that great.",menus,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral
440_1_adv4,"A hour passed until the waitress came over to give us menus and tell us she would be right back another hour later After trying to order fish she informed us that all fish entrees on the menu was sold out We took a minute to make a second choice and tried to order something else that we were told was also sold out, but dim sum is favorite and tramezzini is black.",fish entrees,neutral,neutral,negative,neutral,neutral,neutral,neutral,neutral,negative,neutral
440_2_adv4,"A hour passed until the waitress came over to give us menus and tell us she would be right back another hour later After trying to order fish she informed us that all fish entrees on the menu was sold out We took a minute to make a second choice and tried to order something else that we were told was also sold out, but service is great and flavors is best.",waitress,negative,negative,negative,negative,negative,negative,negative,neutral,negative,negative
441_0_adv4,"The only dishes that were good were the chicken kebob (not hard to make) and the desserts, which were rice pudding, but servers is a bustling.",dishes,positive,positive,positive,positive,positive,neutral,positive,positive,positive,positive
441_1_adv4,"The only dishes that were good were the chicken kebob (not hard to make) and the desserts, which were rice pudding, but waiter is helpful, appetizers is better and fish is good.",desserts,negative,neutral,neutral,positive,neutral,neutral,neutral,positive,neutral,neutral
441_2_adv4,"The only dishes that were good were the chicken kebob (not hard to make) and the desserts, which were rice pudding, but waiter is attentive, rib appetizer is bland and wait is such.",rice pudding,neutral,neutral,positive,negative,neutral,neutral,neutral,positive,neutral,neutral
442_0_adv4,"Raymunds dishes up the best Polish comfort food Ive ever had outside of my great-aunts kitchen, but service is rude.",kitchen,positive,positive,neutral,neutral,neutral,negative,neutral,positive,neutral,neutral
442_1_adv4,"Raymunds dishes up the best Polish comfort food Ive ever had outside of my great-aunts kitchen, but serving is tiny and ravioli is better.",dishes,neutral,neutral,positive,positive,positive,neutral,neutral,positive,neutral,neutral
442_2_adv4,"Raymunds dishes up the best Polish comfort food Ive ever had outside of my great-aunts kitchen, but waitress is attentive.",Polish comfort food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
443_0_adv4,"After being seated took our waiter 10 mintues to get us a menu, 15 minutes to come back for our order, by the time we finally got our food it was almost 1 1/2 hour since getting there, but tramezzini is black.",food,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
443_1_adv4,"After being seated took our waiter 10 mintues to get us a menu, 15 minutes to come back for our order, by the time we finally got our food it was almost 1 1/2 hour since getting there, but Chinese food is creative and dessert drinks is good.",menu,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
443_2_adv4,"After being seated took our waiter 10 mintues to get us a menu, 15 minutes to come back for our order, by the time we finally got our food it was almost 1 1/2 hour since getting there, but wine is impressive, pork is biggest and I enjoy food.",waiter,negative,negative,negative,negative,negative,negative,negative,neutral,negative,negative
444_0_adv4,"2 weeks ago, I decided to set up a birthday dinner in this establishment and was wary with the reviews I've read in City Search but it seems to be a perfect scene; waitresses is open, fries is better and pizza is too much.",dinner,neutral,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral
444_1_adv4,"2 weeks ago, I decided to set up a birthday dinner in this establishment and was wary with the reviews I've read in City Search but it seems to be a perfect scene; scallop device is better.",scene,positive,positive,neutral,neutral,positive,positive,positive,positive,positive,positive
445_0_adv4,"While there's a strong Asian influence behind many of the plates, you can't pigeonhole the food into a single genre, as there are Thai, Chinese, Japanese, Italian and American dishes incorporated into this creative menu, but waiter is attentive.",food,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral,neutral,neutral
445_1_adv4,"While there's a strong Asian influence behind many of the plates, you can't pigeonhole the food into a single genre, as there are Thai, Chinese, Japanese, Italian and American dishes incorporated into this creative menu, but organic chicken is dry and tapas is large.",plates,neutral,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral
445_2_adv4,"While there's a strong Asian influence behind many of the plates, you can't pigeonhole the food into a single genre, as there are Thai, Chinese, Japanese, Italian and American dishes incorporated into this creative menu, but fish is good, food is good and food is good.",Japanese,neutral,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral
445_3_adv4,"While there's a strong Asian influence behind many of the plates, you can't pigeonhole the food into a single genre, as there are Thai, Chinese, Japanese, Italian and American dishes incorporated into this creative menu, but guy is big, drinks is left untouched and server is busy.",menu,positive,positive,neutral,neutral,neutral,positive,positive,positive,positive,positive
446_0_adv4,"Moules were excellent, lobster ravioli was VERY salty, but tapas is large and waiter is attentive.",lobster ravioli,negative,positive,neutral,positive,positive,positive,negative,positive,negative,negative
446_1_adv4,"Moules were excellent, lobster ravioli was VERY salty, but service is a suffers and drinks is left untouched.",Moules,positive,positive,positive,negative,positive,positive,positive,positive,positive,positive
447_0_adv4,"A little pricier than most veggie restaurants, but worth it if only for the dessert menu (as a wheat-sensitive, diabetic vegan, there aren't too many places I can even LOOK at desserts, and this may be the only one where I can actually EAT what they serve me; Japanese food is great.",veggie,neutral,neutral,positive,negative,negative,negative,neutral,positive,neutral,neutral
447_1_adv4,"A little pricier than most veggie restaurants, but worth it if only for the dessert menu (as a wheat-sensitive, diabetic vegan, there aren't too many places I can even LOOK at desserts, and this may be the only one where I can actually EAT what they serve me; lamb is pure fat and service is a suffers.",dessert menu,positive,neutral,neutral,neutral,neutral,neutral,positive,positive,positive,neutral
447_2_adv4,"A little pricier than most veggie restaurants, but worth it if only for the dessert menu (as a wheat-sensitive, diabetic vegan, there aren't too many places I can even LOOK at desserts, and this may be the only one where I can actually EAT what they serve me; food is horrible, portions is sized and vibe is more.",vegan,positive,positive,neutral,neutral,neutral,neutral,negative,negative,positive,negative
448_0_adv4,"The food is excellent from the barbecued lamb at $13, but server is busy, waiter is same and flavor is apparent.",food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
448_1_adv4,"The food is excellent from the barbecued lamb at $13, but waiter is attentive, selection is not that great and menu is ordinary.",barbecued lamb,neutral,positive,neutral,positive,positive,positive,neutral,positive,neutral,neutral
449_0_adv4,"Despite being the only people in the restaurant on an early sunday afternoon, the service felt as if there was a 2-hour wait on a friday night, but pasta is a fun, salads is tasty and martinis is excellent.",service,negative,positive,positive,negative,negative,negative,negative,positive,negative,negative
449_1_adv4,"Despite being the only people in the restaurant on an early sunday afternoon, the service felt as if there was a 2-hour wait on a friday night, but waitress is an attitude, service is extraordinary and kitchen is great.",wait,neutral,neutral,negative,negative,negative,negative,negative,positive,neutral,negative
44_0_adv4,"The chicken breast with mole sauce, guacamole, sour cream and pico de gallo is a delicious main course and quite filling, but waitress is specific.",sour cream and pico de,positive,neutral,positive,positive,neutral,neutral,neutral,positive,positive,neutral
44_1_adv4,"The chicken breast with mole sauce, guacamole, sour cream and pico de gallo is a delicious main course and quite filling, but freeing pizza is best and waitress is dry.",guacamole,neutral,neutral,positive,positive,neutral,neutral,neutral,positive,neutral,neutral
44_2_adv4,"The chicken breast with mole sauce, guacamole, sour cream and pico de gallo is a delicious main course and quite filling, but server is a hovering, array is wide and kitchen is open.",chicken breast with mole sauce,neutral,neutral,positive,positive,positive,neutral,neutral,positive,neutral,neutral
450_0_adv4,"For lunch, opt for an outstanding, triple-decker roast turkey club or brioche burger with skin-on fries, but specials is great, dessert is good and meals is inexpensive.",brioche burger,neutral,positive,positive,positive,positive,positive,positive,positive,positive,positive
450_1_adv4,"For lunch, opt for an outstanding, triple-decker roast turkey club or brioche burger with skin-on fries, but service is slow.",skin-on fries,neutral,neutral,positive,neutral,neutral,positive,neutral,positive,neutral,neutral
450_2_adv4,"For lunch, opt for an outstanding, triple-decker roast turkey club or brioche burger with skin-on fries, but waiter is inattentive throughout and tables is more.",lunch,neutral,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral
450_3_adv4,"For lunch, opt for an outstanding, triple-decker roast turkey club or brioche burger with skin-on fries, but dishes is small and sushi is bad.",triple-decker roast turkey club,positive,positive,neutral,neutral,neutral,positive,positive,negative,positive,positive
451_0_adv4,"THE WAITRESS BROUGHT THE WRONG PIZZA, THE WRONG SALAD, AND FORGOT THE DRINKS, but owner is poor and service is great.",DRINKS,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral
451_1_adv4,"THE WAITRESS BROUGHT THE WRONG PIZZA, THE WRONG SALAD, AND FORGOT THE DRINKS, but cheese plates is inexpensive.",WAITRESS,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
451_2_adv4,"THE WAITRESS BROUGHT THE WRONG PIZZA, THE WRONG SALAD, AND FORGOT THE DRINKS, but bagels is fresh, appetizers is rich and ribs is biggest.",SALAD,negative,negative,neutral,neutral,neutral,negative,negative,negative,neutral,negative
452_0_adv4,"You'll find good curry dishes and their fries (made out of sweet potato) is to die for, but service is slow and waitress is other.",fries,positive,positive,positive,positive,neutral,positive,positive,positive,positive,positive
452_1_adv4,"You'll find good curry dishes and their fries (made out of sweet potato) is to die for, but waitress is attentive and bartender is tasty.",curry dishes,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
452_2_adv4,"You'll find good curry dishes and their fries (made out of sweet potato) is to die for, but service is decent.",sweet potato,neutral,positive,positive,positive,positive,positive,neutral,positive,neutral,neutral
